탭,제목,글쓴이,날짜,조회,추천,post_url,source
국내주식,삼전 은 저그 하닉은 토스같은 느낌임,KRX금현물,2026-01-16,249,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388709782&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,와 마이크론 양봉 내거만하네,일부러,2026-01-16,910,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388700979&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,하이닉스가 HBM에서 독점적 지위를 차지하던때는 디램이 똥값이었음.,illillji,2026-01-16,1073,21,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388700310&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,삼전 이 하닉보다 주주환원도 더 잘하는데 더 잘 올라야지,마이크론스트래지,2026-01-16,186,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388697540&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,삼전 이 하닉보다 좋은 이유,데니스베르캄프10,2026-01-16,202,9,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388692148&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,반도체 상승사이클 끝나도 막 삼전 반토막나고 이럴거같진않음,포테토칩,2026-01-16,700,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388619795&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,주식쟁이들이 개잡주를 건드리는 이유를 알것 같음,옆짚뽀삐,2026-01-16,250,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388608847&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,삼전 18은 생각보다 빨리 올거 같네,추천받을사람,2026-01-16,236,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388549918&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,크.. 삼전 으로 많이 벌었다,수Z만세,2026-01-16,6758,75,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388398582&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,하닉100 삼전 20,목표는2억,2026-01-16,202,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388538461&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,진짜 생각해보니까 삼전 sk하닉 잠깐 들고있던거 말곤 반도체가없네,어둠의워렌버핏,2026-01-16,217,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388523211&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,하닉보다 삼전 상승여력이 더 된다고 보는 개인적인 이유,수Z만세,2026-01-16,10853,63,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388480149&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,삼전 20시전에 15층 가겠는데요,휴먼테크놀로지,2026-01-16,427,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388478767&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,킹론상 삼전 1퍼 빠지면 대한항공 상폐임ㅋㅋ,제롬파월,2026-01-16,1096,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388459716&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,히닉이 왜 삼성보다 덜가나 생각해보니,네모2,2026-01-16,329,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388448195&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,12월 꿈에 이재용이 밥 사줌,다나Love,2026-01-16,459,12,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388397057&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=1,삼전
국내주식,내가 사면 떨어질거같아서 삼전 못사겠음,루스벨트게임,2026-01-16,234,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388003500&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=2,삼전
국내주식,이러다가 삼전 이 네이버 주가 따는거 아님?,온코닉테라퓨틱스,2026-01-16,236,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9388001845&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,삼전 빨랑 털고 17가자,달믜,2026-01-16,214,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387420033&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=5,삼전
국내주식,아~ 증말 대단하시네요~,IHI,2026-01-16,205,15,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387993745&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,미장이랑 국장은 걍 따로 보는게 맞다,나오이레이.,2026-01-16,103,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387585355&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,3주에 한 번 삼전 우가 삼전 따는거같은데..,채팅,2026-01-16,112,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387579174&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,국장 진짜 조정올때 안오른것들 얼마나박을지 무섭다,나비와고양이,2026-01-16,219,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387565303&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,왜 지금 삼전 우가 더 수익 높나요?,있지신유나,2026-01-16,220,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387562522&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,삼전 우랑 에이비프로바이오 ㅋㅋ,멜시딱밤딱콩,2026-01-16,236,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387524777&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,오늘 순환매 어질어질하네,쿠미다요,2026-01-16,228,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387523982&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,삼전 우 쓔우우우웃!!!!!!,허리디스크,2026-01-16,904,14,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387515242&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,ㅋㅋ 역시 돌고돌아 오늘 주도주구먼,아구믄,2026-01-16,256,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387511035&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,삼전 우 가즈아,멜시딱밤딱콩,2026-01-16,155,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387505250&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,삼전 우 무쳤다!!,DB하이택,2026-01-16,92,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387506177&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,이번에 놓친종목,734m,2026-01-16,2863,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387482538&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,3주 동안 수익률,굶지마,2026-01-16,372,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387480660&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,ㄷㄷ 삼전 방어력 롤로 따지면 무슨 챔피언임?,엑시피터,2026-01-16,220,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387466078&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,갑자기 지수가 춤추는 이유는,나폴리오솔레미오,2026-01-16,1325,15,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387464885&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,와 몰카 당하는 줄 알았네,me-s,2026-01-16,186,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387461488&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,현대차 지금 들어가도 되나,17사단장,2026-01-16,216,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387459914&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,삼전 vs오션 레이스 근황 ㄷ,리보솜.,2026-01-16,201,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387445406&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,삼전 우 11만원 입갤!,모사재인성사채전,2026-01-16,24,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387606369&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,서학개미 숫자를 반드시 줄이겟다고 말은 햇는데,돌쇠남자,2026-01-16,103,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387612904&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,진짜 삼성전자우선주 왜 안사냐고! 총칼로 협박해도 안사네?,연금파이어,2026-01-16,208,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387613883&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=4,삼전
국내주식,"1월 국장 수익 25퍼 비결, 국장 원래 이렇게 쉬웠냐?",비타민c프로젝트,2026-01-16,258,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387787286&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,삼전 네이버 공통점,츰치버거,2026-01-16,231,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387986579&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,요즘은 하닉보다 삼전 이 더 쎈듯?,쩌그쩌그,2026-01-16,240,8,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387920127&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,시발 대재명말듣고 걍 좆도 모르면 지수나 살걸,예금,2026-01-16,1630,13,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387878455&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,형들 삼전 언제내려와됨?,Lbjjoat,2026-01-16,1618,11,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387872579&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,하이닉스 오늘은 좀 심한데?,ssd1123,2026-01-16,1953,11,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387864242&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,네이버 평단 24 그냥 싹 다 정리했습니다,바연뉴비늅늅,2026-01-16,979,10,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387860231&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,오늘 매매일지입니다,강퇴,2026-01-16,7546,56,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387744413&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,삼전 은 1분기 실발할때쯤이면 17자도 보겠는디,qpwoei,2026-01-16,1797,10,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387731427&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,나선 좋고 미장 반도체 좋아보이고,아구믄,2026-01-16,209,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387620979&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,삼전 이 그래도 오늘 힘써줘서다행이네,현차50삼전17,2026-01-16,91,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387725057&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,아니 이거 보고 한화오션 차트가 이렇게 예뻣었나? 했는데,리보솜.,2026-01-16,1067,14,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387670152&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,주식 표면 액수가 싼 것도 중요한 거 같음,루리드래곤,2026-01-16,240,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387653514&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,삼전 은 보고있으면,달믜,2026-01-16,851,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387645568&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,막판인데 쪽쪽 빼네,흑우,2026-01-16,501,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387640230&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,옆집 뽀삐 삼전 3배 레버리지하면 3마리됨,돌쇠남자,2026-01-16,69,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387639451&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,삼전 오후 수급 현황,asdfiek,2026-01-16,3805,14,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9387624214&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=3,삼전
국내주식,삼전 우 11만 달성,비스킄,2026-01-16,504,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9386910075&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=9,삼전
국내주식,삼전 17은 갈거 같은 느낌,도쿠엉덩이에박아,2026-01-16,205,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9386909842&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=9,삼전
국내주식,삼전 반도체눈나가 말한 목표가 다왔네,브솟,2026-01-16,866,10,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9386907533&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=9,삼전
국내주식,ㅋㅋ 삼전 은 뭐 고점에 물렸니 마니 글 가끔 올라오는데,샷샷샷샤앗,2026-01-16,246,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9386615252&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=15,삼전
